"Source","URI","ID","Section","Version","Severity","Description","Message","SymbolicName","Product"
"Microsoft-Windows-IIS-APPHOSTSVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364085(v%3dws.10)","9004","IIS Application Host SID Mapping Configuration","7.5","Warning","In Internet Information Services (IIS) 6.0, separate user accounts had to be created for application pools in order to isolate them. In IIS 7.0, mapped application pool SIDs (security identifiers) make this process easier. When a new Web site is created in IIS 7.0, the site receives a new application pool with the same name as the site. The Application Host Helper Service (AppHostSvc) dynamically creates a unique application pool SID based on the application pool name, and the name is mapped to the SID. Web site resources like files and directories can then be granted permissions by using the mapped application pool SID instead of separate user identities. This enables all application pools to run under the same default Network Service account, yet remain isolated.","The Application Host Helper Service encountered an error while adding multiple mappings for application pool names to their SIDs. To resolve this issue, please recommit the changes and restart the service. The data field contains the error number.","APPHOSTSVC_SID_ADD_BULK_ERROR","Internet Information Services"
"Microsoft-Windows-IIS-APPHOSTSVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364224(v%3dws.10)","9005","IIS Application Host SID Mapping Configuration","7.5","Warning","In Internet Information Services (IIS) 6.0, separate user accounts had to be created for application pools in order to isolate them. In IIS 7.0, mapped application pool SIDs (security identifiers) make this process easier. When a new Web site is created in IIS 7.0, the site receives a new application pool with the same name as the site. The Application Host Helper Service (AppHostSvc) dynamically creates a unique application pool SID based on the application pool name, and the name is mapped to the SID. Web site resources like files and directories can then be granted permissions by using the mapped application pool SID instead of separate user identities. This enables all application pools to run under the same default Network Service account, yet remain isolated.","The Application Host Helper Service encountered an error while adding the mapping for the application pool name '%1' to its SID. To resolve this issue, please recommit the changes or restart the service. The data field contains the error number.","APPHOSTSVC_SID_ADD_SINGLE_ERROR","Internet Information Services"
"Microsoft-Windows-IIS-IISReset","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349235(v%3dws.10)","3201","IIS Reset Activity","7.5","Information","IISReset.exe is a command-line utility that was introduced in IIS 5.0 that could be used to stop, start, and restart IIS Internet services. Its use is not recommended for IIS 6.0 and is not supported in IIS 7.0 or IIS 7.5.","IIS start command received from user %1. The logged data is the status code.","IRSTAM_START","Internet Information Services"
"Microsoft-Windows-IIS-IISReset","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349207(v%3dws.10)","3202","IIS Reset Activity","7.5","Information","IISReset.exe is a command-line utility that was introduced in IIS 5.0 that could be used to stop, start, and restart IIS Internet services. Its use is not recommended for IIS 6.0 and is not supported in IIS 7.0 or IIS 7.5.","IIS stop command received from user %1. The logged data is the status code.","IRSTAM_STOP","Internet Information Services"
"Microsoft-Windows-IIS-IISReset","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364198(v%3dws.10)","3203","IIS Reset Activity","7.5","Information","IISReset.exe is a command-line utility that was introduced in IIS 5.0 that could be used to stop, start, and restart IIS Internet services. Its use is not recommended for IIS 6.0 and is not supported in IIS 7.0 or IIS 7.5.","IIS reboot command received from user %1. The logged data is the status code.","IRSTAM_REBOOT","Internet Information Services"
"Microsoft-Windows-IIS-IISReset","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364268(v%3dws.10)","3204","IIS Reset Activity","7.5","Information","IISReset.exe is a command-line utility that was introduced in IIS 5.0 that could be used to stop, start, and restart IIS Internet services. Its use is not recommended for IIS 6.0 and is not supported in IIS 7.0 or IIS 7.5.","IIS kill command received from user %1. The logged data is the status code.","IRSTAM_KILL","Internet Information Services"
"Microsoft-Windows-IIS-IISReset","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364073(v%3dws.10)","3205","IIS Reset Activity","7.5","Information","IISReset.exe is a command-line utility that was introduced in IIS 5.0 that could be used to stop, start, and restart IIS Internet services. Its use is not recommended for IIS 6.0 and is not supported in IIS 7.0 or IIS 7.5.","Your computer is being shut down by %1. Save any work that may be lost!","IRSTAM_SYSSHUT","Internet Information Services"
"Microsoft-Windows-IIS-IISReset","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364308(v%3dws.10)","3206","IIS Reset Activity","7.5","Warning","IISReset.exe is a command-line utility that was introduced in IIS 5.0 that could be used to stop, start, and restart IIS Internet services. Its use is not recommended for IIS 6.0 and is not supported in IIS 7.0 or IIS 7.5.","IIS Reset encountered an error while stopping services, which was requested by %1. The logged data is the status code. Since the force option is on, IIS Reset will now terminate the services' processes. This may cause SCM to report errors about the services exiting.","IRSTAM_KILL_DUE_TO_FORCE","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364233(v%3dws.10)","5182","IIS HWC Configuration","7.5","Warning","Because the Hosted Web Core (HWC) operates independently of the main IIS configuration store, developers must create their own configuration file that follows the design of ApplicationHost.config. HWC configuration requires that there be only one application pool and at least one Web site.","No virtual sites have been configured for the hostable web core instance. The data field contains the error number.","WAS_NO_VIRTUAL_SITES_DEFINED_HOSTABLE_WEB_CORE","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364236(v%3dws.10)","5183","IIS HWC Configuration","7.5","Warning","Because the Hosted Web Core (HWC) operates independently of the main IIS configuration store, developers must create their own configuration file that follows the design of ApplicationHost.config. HWC configuration requires that there be only one application pool and at least one Web site.","Only one application pool is allowed for the hostable web core instance. The data field contains the error number.","WAS_TOO_MANY_APP_POOLS_DEFINED_HOSTABLE_WEB_CORE","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364117(v%3dws.10)","1003","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not register the URL prefix %1 for site %2. The URL may be invalid. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_INVALID_URL","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349291(v%3dws.10)","1004","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not register the URL prefix %1 for site %2. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_GENERIC","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd316029(v%3dws.10)","1007","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not register the URL prefix %1 for site %2. The necessary network binding may already be in use. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_CONFLICT","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349286(v%3dws.10)","1016","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not configure logging for site %1. The data field contains the error number.","W3SVC_EVENT_LOGGING_FAILURE","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364150(v%3dws.10)","1029","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not configure bindings for an application in site %1. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_2","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364197(v%3dws.10)","1032","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not configure logging properties for site %1. The site's log file directory path may be a mapped network path. Using a mapped network path as the site's log file directory is not supported by IIS. Use a UNC path instead.","W3SVC_EVENT_LOG_DIRECTORY_MAPPED_NETWORK_DRIVE","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364307(v%3dws.10)","1033","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not configure the logging properties for site %1. The site's log file directory may contain an invalid computer or share name.","W3SVC_EVENT_LOG_DIRECTORY_MACHINE_OR_SHARE_INVALID","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349259(v%3dws.10)","1034","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not configure the logging properties for site %1. The server does not have permission to access the site's log file directory.","W3SVC_EVENT_LOG_DIRECTORY_ACCESS_DENIED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349298(v%3dws.10)","1035","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not configure the logging properties for site %1. The site's log file directory is not fully qualified, which may be because it is missing the drive letter or other important information.","W3SVC_EVENT_LOG_DIRECTORY_NOT_FULLY_QUALIFIED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349264(v%3dws.10)","1043","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The virtual site %1 is invalid because the World Wide Web Publishing Service (WWW Service) could not configure valid site bindings or no site bindings exist for the site.","W3SVC_EVENT_WMS_SITE_BINDING_ERROR","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364213(v%3dws.10)","1044","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The virtual site %1 is invalid because the application pool ID for the site is null.","W3SVC_EVENT_WMS_SITE_APP_POOL_ID_ERROR","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349209(v%3dws.10)","1072","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service failed to enable bandwidth throttling on site '%1'. The data field contains the error number.","W3SVC_HTTP_CONFIG_GROUP_BANDWIDTH_SETTING_FAILED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364151(v%3dws.10)","1095","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service failed to delete the config group for the application '%1' in site '%2'. The data field contains the error number.","W3SVC_EVENT_DELETE_CONFIG_GROUP_FAILED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364238(v%3dws.10)","1096","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service failed to remove the urls for the application '%1' in virtual site '%2'. The data field contains the error number.","W3SVC_EVENT_REMOVING_ALL_URLS_FAILED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349211(v%3dws.10)","1097","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service failed to set the application pool for the application '%1' in site '%2'. The data field contains the error number.","W3SVC_EVENT_SET_APP_POOL_FOR_CG_IN_HTTP_FAILED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364072(v%3dws.10)","1098","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service failed to set the max connections for the virtual site '%1'. The data field contains the error number.","W3SVC_EVENT_SET_SITE_MAX_CONNECTIONS_FAILED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364220(v%3dws.10)","1099","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service failed to set the connection timeout for the virtual site '%1'. The data field contains the error number.","W3SVC_EVENT_SET_SITE_CONNECTION_TIMEOUT_FAILED","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364086(v%3dws.10)","1129","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not register the URL prefix %1 for site %2. Either the network endpoint for the site's IP address could not be created or the IP listen list for HTTP.sys did not have any usable IP addresses. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_INVALID_ADDRESS","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364229(v%3dws.10)","1130","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not register the URL prefix %1 for site %2. The IP address for the site is not in the HTTP.sys IP listen list. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_UNREACHABLE","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364114(v%3dws.10)","1131","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not register the URL prefix %1 for site %2. HTTP.sys has been configured to listen to too many ports. The site has been disabled. The data field contains the error number.","W3SVC_EVENT_BINDING_FAILURE_OUT_OF_SPACE","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364304(v%3dws.10)","1168","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not create a relationship between %1 and application %2 in site %3. The site will be stopped because the WWW Service cannot notify HTTP.sys about the application. The data field contains the error number.","W3SVC_FAILED_TO_RELATE_HTTP_PROTOCOL_TO_APP","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364285(v%3dws.10)","1172","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) did not construct valid URLs for virtual site %1. Therefore, the virtual site %1 will be stopped. This can be caused by invalid characters in the site bindings. The following characters are not allowed in a site binding","W3SVC_EVENT_W3SVC_SITE_BINDING_ERROR","Internet Information Services"
"Microsoft-Windows-IIS-W3SVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364093(v%3dws.10)","1174","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The World Wide Web Publishing Service (WWW Service) failed to create binding string for site %1. Please verify that site binding (%2) is in correct format and do not contain any invalid characters.","W3SVC_INVALID_SITE_BINDING_ERROR","Internet Information Services"
"Microsoft-Windows-IIS-WMSVC","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349248(v%3dws.10)","2271","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","Could not initialize the logging module for site %1. The site will therefore be non-functional.","W3_EVENT_LOGGING_MODULE_FAILED_TO_LOAD","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364221(v%3dws.10)","5043","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The virtual site %1 is invalid because valid site bindings could not be configured or no site bindings exist for the site.","WAS_EVENT_WMS_SITE_BINDING_ERROR","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349281(v%3dws.10)","5055","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","Site %1 was disabled because the application pool defined for site %2 is not a valid application pool.","WAS_EVENT_WMS_SITE_APPPOOL_INVALID_ERROR","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd316020(v%3dws.10)","5056","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","Site %1 was disabled because the root application defined for the site is invalid. See the previous event log message for information about why the root application is invalid.","WAS_EVENT_WMS_SITE_ROOT_APPLICATION_INVALID_ERROR","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364264(v%3dws.10)","5094","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The Windows Process Activation Service failed to disassociate the application '%1' from the virtual site '%2'. The data field contains the error number.","WAS_EVENT_DISSOCIATE_APPLICATION_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364188(v%3dws.10)","5100","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The Windows Process Activation Service failed to create the application '%2' in site '%1'. The data field contains the error number.","WAS_APPLICATION_CREATE_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349249(v%3dws.10)","5102","IIS Web Site Availability","7.5","Error","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","Windows Process Activation Service (WAS) did not create site %1. The data field contains the error number.","WAS_SITE_CREATE_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364060(v%3dws.10)","5103","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The Windows Process Activation Service failed to delete the application '%2' in site '%1'. The data field contains the error number.","WAS_APPLICATION_DELETE_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd364306(v%3dws.10)","5105","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The Windows Process Activation Service failed to delete site '%1'. The data field contains the error number.","WAS_SITE_DELETE_FAILED","Internet Information Services"
"Microsoft-Windows-WAS","https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2008-R2-and-2008/dd349225(v%3dws.10)","5106","IIS Web Site Availability","7.5","Warning","Internet Information Services (IIS) Web sites that use HTTP rely onÂ several important IIS components for their availability. The Windows Process Activation Service (WAS), the World Wide Publishing Service (W3SVC), the HTTP service, allÂ must be running correctly. In addition, a properly running application pool must be available for the Web siteâs applications. If any of these components is not functioning, the Web site will not be available.","The Windows Process Activation Service failed to modify the application '%2' in site '%1'. The data field contains the error number.","WAS_APPLICATION_MODIFY_FAILED","Internet Information Services"
